wall_iso,ts,gfx_mhz,gfx_max_mhz,mem_mhz,sm_mhz,power_w,power_limit_w,power_default_w,temp_c,util_pct,mem_used_mib,pstate,throttle_active,thr_sw_thermal,thr_hw_thermal,thr_hw_power_brake,thr_sw_power_cap,thr_gpu_idle
2026-08-25T22:04:26+08:00,2026/08/25 22:04:26.241, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 232.09 W, 350.00 W, 350.00 W, 64, 85 %, 22580 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:04:31+08:00,2026/08/25 22:04:31.269, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 168.52 W, 350.00 W, 350.00 W, 62, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:04:36+08:00,2026/08/25 22:04:36.306, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 167.62 W, 350.00 W, 350.00 W, 61, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:04:41+08:00,2026/08/25 22:04:41.343, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 167.07 W, 350.00 W, 350.00 W, 61, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:04:46+08:00,2026/08/25 22:04:46.379, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 217.31 W, 350.00 W, 350.00 W, 62, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:04:51+08:00,2026/08/25 22:04:51.406, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 219.05 W, 350.00 W, 350.00 W, 63, 87 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:04:56+08:00,2026/08/25 22:04:56.432, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 217.40 W, 350.00 W, 350.00 W, 62, 85 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:01+08:00,2026/08/25 22:05:01.459, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 217.72 W, 350.00 W, 350.00 W, 63, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:06+08:00,2026/08/25 22:05:06.486, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 218.69 W, 350.00 W, 350.00 W, 63, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:11+08:00,2026/08/25 22:05:11.516, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 217.37 W, 350.00 W, 350.00 W, 63, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:16+08:00,2026/08/25 22:05:16.544, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 219.27 W, 350.00 W, 350.00 W, 62, 85 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:21+08:00,2026/08/25 22:05:21.571, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 219.88 W, 350.00 W, 350.00 W, 63, 86 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:26+08:00,2026/08/25 22:05:26.599, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 218.49 W, 350.00 W, 350.00 W, 63, 88 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:31+08:00,2026/08/25 22:05:31.627, 1815 MHz, 2100 MHz, 9501 MHz, 1815 MHz, 222.93 W, 350.00 W, 350.00 W, 63, 80 %, 22578 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:05:36+08:00,2026/08/25 22:05:36.655, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 219.59 W, 350.00 W, 350.00 W, 63, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:41+08:00,2026/08/25 22:05:41.682, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 220.39 W, 350.00 W, 350.00 W, 63, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:46+08:00,2026/08/25 22:05:46.710, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 216.49 W, 350.00 W, 350.00 W, 63, 86 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:51+08:00,2026/08/25 22:05:51.734, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 219.26 W, 350.00 W, 350.00 W, 63, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:05:56+08:00,2026/08/25 22:05:56.758, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 215.73 W, 350.00 W, 350.00 W, 63, 86 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:01+08:00,2026/08/25 22:06:01.785, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 218.27 W, 350.00 W, 350.00 W, 63, 87 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:06+08:00,2026/08/25 22:06:06.811, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 212.75 W, 350.00 W, 350.00 W, 63, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:11+08:00,2026/08/25 22:06:11.838, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 220.00 W, 350.00 W, 350.00 W, 63, 86 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:16+08:00,2026/08/25 22:06:16.864, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 220.01 W, 350.00 W, 350.00 W, 63, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:21+08:00,2026/08/25 22:06:21.890, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 218.11 W, 350.00 W, 350.00 W, 63, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:26+08:00,2026/08/25 22:06:26.916, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 166.83 W, 350.00 W, 350.00 W, 61, 99 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:31+08:00,2026/08/25 22:06:31.951, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 166.44 W, 350.00 W, 350.00 W, 60, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:36+08:00,2026/08/25 22:06:36.988, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 165.82 W, 350.00 W, 350.00 W, 60, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:42+08:00,2026/08/25 22:06:42.025, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 207.41 W, 350.00 W, 350.00 W, 61, 89 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:47+08:00,2026/08/25 22:06:47.051, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 207.79 W, 350.00 W, 350.00 W, 62, 89 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:52+08:00,2026/08/25 22:06:52.077, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.20 W, 350.00 W, 350.00 W, 62, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:06:57+08:00,2026/08/25 22:06:57.102, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 209.11 W, 350.00 W, 350.00 W, 62, 89 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:02+08:00,2026/08/25 22:07:02.130, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.89 W, 350.00 W, 350.00 W, 62, 89 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:07+08:00,2026/08/25 22:07:07.159, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.55 W, 350.00 W, 350.00 W, 62, 89 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:12+08:00,2026/08/25 22:07:12.187, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 201.76 W, 350.00 W, 350.00 W, 62, 89 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:17+08:00,2026/08/25 22:07:17.213, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.60 W, 350.00 W, 350.00 W, 61, 87 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:22+08:00,2026/08/25 22:07:22.240, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 201.71 W, 350.00 W, 350.00 W, 62, 89 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:27+08:00,2026/08/25 22:07:27.266, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.61 W, 350.00 W, 350.00 W, 62, 89 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:32+08:00,2026/08/25 22:07:32.293, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 205.29 W, 350.00 W, 350.00 W, 62, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:37+08:00,2026/08/25 22:07:37.321, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.30 W, 350.00 W, 350.00 W, 62, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:42+08:00,2026/08/25 22:07:42.347, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 207.39 W, 350.00 W, 350.00 W, 62, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:47+08:00,2026/08/25 22:07:47.373, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.91 W, 350.00 W, 350.00 W, 62, 90 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:52+08:00,2026/08/25 22:07:52.401, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 209.68 W, 350.00 W, 350.00 W, 62, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:07:57+08:00,2026/08/25 22:07:57.430, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 206.49 W, 350.00 W, 350.00 W, 62, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:02+08:00,2026/08/25 22:08:02.457, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.53 W, 350.00 W, 350.00 W, 62, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:07+08:00,2026/08/25 22:08:07.482, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 210.14 W, 350.00 W, 350.00 W, 62, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:12+08:00,2026/08/25 22:08:12.509, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.77 W, 350.00 W, 350.00 W, 62, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:17+08:00,2026/08/25 22:08:17.534, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 209.70 W, 350.00 W, 350.00 W, 62, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:22+08:00,2026/08/25 22:08:22.564, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 209.75 W, 350.00 W, 350.00 W, 62, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:27+08:00,2026/08/25 22:08:27.590, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.15 W, 350.00 W, 350.00 W, 62, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:32+08:00,2026/08/25 22:08:32.619, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 166.22 W, 350.00 W, 350.00 W, 60, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:37+08:00,2026/08/25 22:08:37.656, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 165.41 W, 350.00 W, 350.00 W, 60, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:42+08:00,2026/08/25 22:08:42.692, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 165.27 W, 350.00 W, 350.00 W, 60, 99 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:47+08:00,2026/08/25 22:08:47.727, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 303.57 W, 350.00 W, 350.00 W, 67, 85 %, 21732 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:08:52+08:00,2026/08/25 22:08:52.758, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 331.55 W, 350.00 W, 350.00 W, 68, 86 %, 21732 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:08:57+08:00,2026/08/25 22:08:57.782, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 331.53 W, 350.00 W, 350.00 W, 69, 87 %, 21732 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:09:02+08:00,2026/08/25 22:09:02.811, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 333.72 W, 350.00 W, 350.00 W, 71, 86 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:09:07+08:00,2026/08/25 22:09:07.837, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 333.39 W, 350.00 W, 350.00 W, 71, 87 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:09:12+08:00,2026/08/25 22:09:12.867, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 301.71 W, 350.00 W, 350.00 W, 72, 87 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:09:17+08:00,2026/08/25 22:09:17.897, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 172.42 W, 350.00 W, 350.00 W, 64, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:09:22+08:00,2026/08/25 22:09:22.934, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 171.93 W, 350.00 W, 350.00 W, 63, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:09:27+08:00,2026/08/25 22:09:27.972, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 170.51 W, 350.00 W, 350.00 W, 62, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:09:32+08:00,2026/08/25 22:09:33.011, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 302.10 W, 350.00 W, 350.00 W, 68, 85 %, 21732 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:09:38+08:00,2026/08/25 22:09:38.038, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 289.52 W, 350.00 W, 350.00 W, 68, 83 %, 21732 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:09:43+08:00,2026/08/25 22:09:43.065, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 332.18 W, 350.00 W, 350.00 W, 71, 86 %, 21732 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:09:48+08:00,2026/08/25 22:09:48.095, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 335.24 W, 350.00 W, 350.00 W, 72, 85 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:09:53+08:00,2026/08/25 22:09:53.124, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 334.97 W, 350.00 W, 350.00 W, 72, 86 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:09:58+08:00,2026/08/25 22:09:58.153, 1920 MHz, 2100 MHz, 9501 MHz, 1920 MHz, 314.89 W, 350.00 W, 350.00 W, 73, 86 %, 21740 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T22:10:03+08:00,2026/08/25 22:10:03.180, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 173.64 W, 350.00 W, 350.00 W, 65, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:08+08:00,2026/08/25 22:10:08.214, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 172.52 W, 350.00 W, 350.00 W, 63, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:13+08:00,2026/08/25 22:10:13.280, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 171.53 W, 350.00 W, 350.00 W, 62, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:18+08:00,2026/08/25 22:10:18.320, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 212.98 W, 350.00 W, 350.00 W, 63, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:23+08:00,2026/08/25 22:10:23.347, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 211.12 W, 350.00 W, 350.00 W, 63, 89 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:28+08:00,2026/08/25 22:10:28.372, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 211.88 W, 350.00 W, 350.00 W, 62, 89 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:33+08:00,2026/08/25 22:10:33.401, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 211.65 W, 350.00 W, 350.00 W, 62, 87 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:38+08:00,2026/08/25 22:10:38.427, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 211.20 W, 350.00 W, 350.00 W, 62, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:43+08:00,2026/08/25 22:10:43.456, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 209.07 W, 350.00 W, 350.00 W, 61, 87 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:48+08:00,2026/08/25 22:10:48.484, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 209.69 W, 350.00 W, 350.00 W, 61, 89 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:53+08:00,2026/08/25 22:10:53.515, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.97 W, 350.00 W, 350.00 W, 61, 90 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:10:58+08:00,2026/08/25 22:10:58.543, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.80 W, 350.00 W, 350.00 W, 61, 88 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:03+08:00,2026/08/25 22:11:03.570, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 207.21 W, 350.00 W, 350.00 W, 61, 88 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:08+08:00,2026/08/25 22:11:08.597, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.53 W, 350.00 W, 350.00 W, 60, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:13+08:00,2026/08/25 22:11:13.626, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 207.42 W, 350.00 W, 350.00 W, 61, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:18+08:00,2026/08/25 22:11:18.654, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 209.20 W, 350.00 W, 350.00 W, 61, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:23+08:00,2026/08/25 22:11:23.684, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.27 W, 350.00 W, 350.00 W, 60, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:28+08:00,2026/08/25 22:11:28.710, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 207.31 W, 350.00 W, 350.00 W, 61, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:33+08:00,2026/08/25 22:11:33.738, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 207.10 W, 350.00 W, 350.00 W, 60, 71 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:38+08:00,2026/08/25 22:11:38.765, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.50 W, 350.00 W, 350.00 W, 60, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:43+08:00,2026/08/25 22:11:43.793, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 209.01 W, 350.00 W, 350.00 W, 60, 87 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:48+08:00,2026/08/25 22:11:48.818, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 208.04 W, 350.00 W, 350.00 W, 61, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:53+08:00,2026/08/25 22:11:53.844, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 207.41 W, 350.00 W, 350.00 W, 60, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:11:58+08:00,2026/08/25 22:11:58.871, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 206.83 W, 350.00 W, 350.00 W, 60, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:12:03+08:00,2026/08/25 22:12:03.898, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 207.96 W, 350.00 W, 350.00 W, 60, 89 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:12:08+08:00,2026/08/25 22:12:08.926, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 162.64 W, 350.00 W, 350.00 W, 58, 99 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:12:13+08:00,2026/08/25 22:12:13.964, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 162.55 W, 350.00 W, 350.00 W, 58, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:12:18+08:00,2026/08/25 22:12:19.009, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 162.29 W, 350.00 W, 350.00 W, 58, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:12:24+08:00,2026/08/25 22:12:24.043, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 216.24 W, 350.00 W, 350.00 W, 60, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:12:29+08:00,2026/08/25 22:12:29.070, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 214.93 W, 350.00 W, 350.00 W, 60, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:12:34+08:00,2026/08/25 22:12:34.096, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 215.45 W, 350.00 W, 350.00 W, 60, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T22:12:39+08:00,2026/08/25 22:12:39.124, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 205.56 W, 350.00 W, 350.00 W, 60, 88 %, 22566 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
