ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/28 10:42:22.114, 0 %, 82 MiB, 35, P8, 210 MHz, 405 MHz, 25.98 W, 0x0000000000000004
2026/08/28 10:42:27.139, 0 %, 82 MiB, 35, P8, 210 MHz, 405 MHz, 26.11 W, 0x0000000000000001
2026/08/28 10:42:32.161, 0 %, 82 MiB, 35, P8, 210 MHz, 405 MHz, 26.10 W, 0x0000000000000001
2026/08/28 10:42:37.188, 6 %, 346 MiB, 42, P2, 1695 MHz, 9501 MHz, 146.80 W, 0x0000000000000000
2026/08/28 10:42:42.211, 100 %, 20144 MiB, 45, P2, 1980 MHz, 9501 MHz, 152.53 W, 0x0000000000000000
2026/08/28 10:42:47.237, 99 %, 20144 MiB, 46, P2, 1965 MHz, 9501 MHz, 152.88 W, 0x0000000000000000
2026/08/28 10:42:52.257, 76 %, 20816 MiB, 53, P2, 1980 MHz, 9501 MHz, 261.89 W, 0x0000000000000000
2026/08/28 10:42:57.277, 75 %, 20824 MiB, 56, P2, 1965 MHz, 9501 MHz, 248.46 W, 0x0000000000000000
2026/08/28 10:43:02.297, 77 %, 20824 MiB, 57, P2, 1965 MHz, 9501 MHz, 286.45 W, 0x0000000000000000
2026/08/28 10:43:07.313, 0 %, 82 MiB, 54, P0, 1965 MHz, 9751 MHz, 157.63 W, 0x0000000000000000
2026/08/28 10:43:12.333, 8 %, 19362 MiB, 52, P2, 1695 MHz, 9501 MHz, 121.86 W, 0x0000000000000000
2026/08/28 10:43:17.361, 100 %, 19362 MiB, 54, P2, 1980 MHz, 9501 MHz, 159.82 W, 0x0000000000000000
2026/08/28 10:43:22.383, 100 %, 19362 MiB, 54, P2, 1980 MHz, 9501 MHz, 160.08 W, 0x0000000000000000
2026/08/28 10:43:27.405, 79 %, 20768 MiB, 57, P2, 1965 MHz, 9501 MHz, 218.00 W, 0x0000000000000000
2026/08/28 10:43:32.425, 86 %, 20772 MiB, 58, P2, 1965 MHz, 9501 MHz, 224.63 W, 0x0000000000000000
2026/08/28 10:43:37.445, 86 %, 20772 MiB, 58, P2, 1965 MHz, 9501 MHz, 221.37 W, 0x0000000000000000
2026/08/28 10:43:42.464, 81 %, 20772 MiB, 58, P2, 1965 MHz, 9501 MHz, 218.94 W, 0x0000000000000000
2026/08/28 10:43:47.481, 80 %, 20772 MiB, 59, P2, 1965 MHz, 9501 MHz, 211.31 W, 0x0000000000000000
2026/08/28 10:43:52.499, 84 %, 20772 MiB, 60, P2, 1965 MHz, 9501 MHz, 222.55 W, 0x0000000000000000
2026/08/28 10:43:57.519, 83 %, 20772 MiB, 60, P2, 1965 MHz, 9501 MHz, 223.36 W, 0x0000000000000000
2026/08/28 10:44:02.540, 80 %, 20772 MiB, 61, P2, 1950 MHz, 9501 MHz, 224.74 W, 0x0000000000000000
2026/08/28 10:44:07.560, 100 %, 20780 MiB, 61, P2, 1950 MHz, 9501 MHz, 198.93 W, 0x0000000000000000
2026/08/28 10:44:12.577, 82 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 231.59 W, 0x0000000000000000
2026/08/28 10:44:17.598, 82 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 228.21 W, 0x0000000000000000
2026/08/28 10:44:22.619, 82 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 225.05 W, 0x0000000000000000
2026/08/28 10:44:27.637, 70 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 217.83 W, 0x0000000000000004
2026/08/28 10:44:32.657, 77 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.63 W, 0x0000000000000000
2026/08/28 10:44:37.679, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 228.58 W, 0x0000000000000000
2026/08/28 10:44:42.700, 83 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 225.25 W, 0x0000000000000000
2026/08/28 10:44:47.728, 82 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 225.31 W, 0x0000000000000000
2026/08/28 10:44:52.745, 81 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 227.07 W, 0x0000000000000000
2026/08/28 10:44:57.764, 82 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 227.51 W, 0x0000000000000000
2026/08/28 10:45:02.785, 80 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 230.36 W, 0x0000000000000000
2026/08/28 10:45:07.805, 0 %, 346 MiB, 61, P2, 1950 MHz, 9501 MHz, 156.52 W, 0x0000000000000000
2026/08/28 10:45:12.823, 100 %, 20144 MiB, 60, P2, 1950 MHz, 9501 MHz, 155.61 W, 0x0000000000000000
2026/08/28 10:45:17.846, 79 %, 20816 MiB, 66, P2, 1950 MHz, 9501 MHz, 269.98 W, 0x0000000000000000
2026/08/28 10:45:22.866, 79 %, 20816 MiB, 65, P2, 1935 MHz, 9501 MHz, 298.45 W, 0x0000000000000000
2026/08/28 10:45:27.887, 80 %, 20816 MiB, 70, P2, 1935 MHz, 9501 MHz, 329.10 W, 0x0000000000000000
2026/08/28 10:45:32.908, 78 %, 20824 MiB, 70, P2, 1935 MHz, 9501 MHz, 328.54 W, 0x0000000000000000
2026/08/28 10:45:37.929, 78 %, 20824 MiB, 71, P2, 1935 MHz, 9501 MHz, 295.03 W, 0x0000000000000000
2026/08/28 10:45:42.951, 79 %, 20824 MiB, 70, P2, 1920 MHz, 9501 MHz, 300.25 W, 0x0000000000000004
2026/08/28 10:45:47.971, 77 %, 20824 MiB, 73, P2, 1920 MHz, 9501 MHz, 333.04 W, 0x0000000000000000
2026/08/28 10:45:52.992, 0 %, 346 MiB, 64, P2, 1935 MHz, 9501 MHz, 169.61 W, 0x0000000000000000
2026/08/28 10:45:58.014, 99 %, 19362 MiB, 61, P2, 1950 MHz, 9501 MHz, 162.64 W, 0x0000000000000000
2026/08/28 10:46:03.036, 12 %, 20768 MiB, 62, P2, 1950 MHz, 9501 MHz, 180.48 W, 0x0000000000000000
2026/08/28 10:46:08.056, 79 %, 20770 MiB, 63, P2, 1950 MHz, 9501 MHz, 218.67 W, 0x0000000000000000
2026/08/28 10:46:13.076, 81 %, 20770 MiB, 63, P2, 1950 MHz, 9501 MHz, 228.51 W, 0x0000000000000000
2026/08/28 10:46:18.096, 80 %, 20770 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.12 W, 0x0000000000000000
2026/08/28 10:46:23.115, 85 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 226.61 W, 0x0000000000000000
2026/08/28 10:46:28.136, 81 %, 20778 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.31 W, 0x0000000000000000
2026/08/28 10:46:33.157, 80 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 231.35 W, 0x0000000000000000
2026/08/28 10:46:38.177, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.39 W, 0x0000000000000000
2026/08/28 10:46:43.200, 83 %, 20780 MiB, 63, P2, 1935 MHz, 9501 MHz, 220.18 W, 0x0000000000000004
2026/08/28 10:46:48.221, 82 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.37 W, 0x0000000000000000
2026/08/28 10:46:53.242, 81 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.41 W, 0x0000000000000000
2026/08/28 10:46:58.262, 51 %, 20052 MiB, 62, P2, 1950 MHz, 9501 MHz, 225.72 W, 0x0000000000000000
2026/08/28 10:47:03.282, 0 %, 346 MiB, 59, P2, 1950 MHz, 9501 MHz, 165.19 W, 0x0000000000000000
2026/08/28 10:47:08.301, 99 %, 19044 MiB, 58, P2, 1950 MHz, 9501 MHz, 155.02 W, 0x0000000000000000
2026/08/28 10:47:13.321, 0 %, 22286 MiB, 61, P2, 1950 MHz, 9501 MHz, 193.72 W, 0x0000000000000000
2026/08/28 10:47:18.340, 40 %, 22292 MiB, 64, P2, 1950 MHz, 9501 MHz, 270.76 W, 0x0000000000000004
2026/08/28 10:47:23.358, 73 %, 22292 MiB, 66, P2, 1935 MHz, 9501 MHz, 287.75 W, 0x0000000000000000
2026/08/28 10:47:28.376, 100 %, 82 MiB, 61, P0, 1935 MHz, 9751 MHz, 173.01 W, 0x0000000000000000
2026/08/28 10:47:33.397, 0 %, 17618 MiB, 58, P2, 1695 MHz, 9501 MHz, 131.05 W, 0x0000000000000000
2026/08/28 10:47:38.420, 100 %, 17618 MiB, 59, P2, 1950 MHz, 9501 MHz, 164.22 W, 0x0000000000000000
2026/08/28 10:47:43.449, 100 %, 17618 MiB, 59, P2, 1950 MHz, 9501 MHz, 163.59 W, 0x0000000000000000
2026/08/28 10:47:48.472, 70 %, 20276 MiB, 62, P2, 1950 MHz, 9501 MHz, 290.64 W, 0x0000000000000000
2026/08/28 10:47:53.493, 50 %, 20276 MiB, 66, P2, 1950 MHz, 9501 MHz, 273.26 W, 0x0000000000000000
2026/08/28 10:47:58.513, 27 %, 20288 MiB, 62, P2, 1935 MHz, 9501 MHz, 242.39 W, 0x0000000000000000
2026/08/28 10:48:03.532, 71 %, 20288 MiB, 67, P2, 1935 MHz, 9501 MHz, 309.73 W, 0x0000000000000000
2026/08/28 10:48:08.551, 69 %, 20288 MiB, 67, P2, 1935 MHz, 9501 MHz, 280.27 W, 0x0000000000000000
2026/08/28 10:48:13.571, 100 %, 394 MiB, 65, P2, 1935 MHz, 9501 MHz, 273.44 W, 0x0000000000000000
2026/08/28 10:48:18.591, 0 %, 346 MiB, 62, P2, 1950 MHz, 9501 MHz, 166.72 W, 0x0000000000000000
2026/08/28 10:48:23.614, 100 %, 19044 MiB, 61, P2, 1950 MHz, 9501 MHz, 165.93 W, 0x0000000000000000
2026/08/28 10:48:28.641, 100 %, 19044 MiB, 60, P2, 1950 MHz, 9501 MHz, 164.31 W, 0x0000000000000000
2026/08/28 10:48:33.665, 43 %, 22286 MiB, 64, P2, 1950 MHz, 9501 MHz, 230.88 W, 0x0000000000000004
2026/08/28 10:48:38.688, 77 %, 22286 MiB, 67, P2, 1935 MHz, 9501 MHz, 317.28 W, 0x0000000000000004
2026/08/28 10:48:43.711, 53 %, 22288 MiB, 68, P2, 1935 MHz, 9501 MHz, 281.13 W, 0x0000000000000004
2026/08/28 10:48:48.734, 100 %, 22292 MiB, 67, P2, 1935 MHz, 9501 MHz, 249.07 W, 0x0000000000000000
2026/08/28 10:48:53.757, 66 %, 22292 MiB, 69, P2, 1935 MHz, 9501 MHz, 290.20 W, 0x0000000000000004
2026/08/28 10:48:58.779, 79 %, 22292 MiB, 68, P2, 1920 MHz, 9501 MHz, 273.45 W, 0x0000000000000000
2026/08/28 10:49:03.800, 0 %, 82 MiB, 65, P0, 1935 MHz, 9751 MHz, 171.30 W, 0x0000000000000000
2026/08/28 10:49:08.818, 0 %, 17618 MiB, 62, P2, 1950 MHz, 9501 MHz, 137.74 W, 0x0000000000000000
2026/08/28 10:49:13.846, 100 %, 17618 MiB, 61, P2, 1950 MHz, 9501 MHz, 168.38 W, 0x0000000000000000
2026/08/28 10:49:18.870, 99 %, 18762 MiB, 61, P2, 1950 MHz, 9501 MHz, 167.18 W, 0x0000000000000000
2026/08/28 10:49:23.889, 73 %, 20276 MiB, 66, P2, 1935 MHz, 9501 MHz, 302.50 W, 0x0000000000000000
2026/08/28 10:49:28.908, 68 %, 20288 MiB, 65, P2, 1935 MHz, 9501 MHz, 300.06 W, 0x0000000000000000
2026/08/28 10:49:33.933, 63 %, 20288 MiB, 67, P2, 1935 MHz, 9501 MHz, 311.74 W, 0x0000000000000000
2026/08/28 10:49:38.954, 0 %, 1604 MiB, 61, P2, 1950 MHz, 9501 MHz, 143.98 W, 0x0000000000000000
2026/08/28 10:49:43.978, 99 %, 18082 MiB, 60, P2, 1950 MHz, 9501 MHz, 167.04 W, 0x0000000000000000
2026/08/28 10:49:49.003, 100 %, 18082 MiB, 60, P2, 1950 MHz, 9501 MHz, 166.17 W, 0x0000000000000000
2026/08/28 10:49:54.030, 81 %, 21828 MiB, 59, P2, 1950 MHz, 9501 MHz, 169.87 W, 0x0000000000000000
2026/08/28 10:49:59.051, 71 %, 21828 MiB, 66, P2, 1950 MHz, 9501 MHz, 318.41 W, 0x0000000000000000
2026/08/28 10:50:04.071, 63 %, 21834 MiB, 66, P2, 1950 MHz, 9501 MHz, 240.55 W, 0x0000000000000000
2026/08/28 10:50:09.092, 71 %, 21834 MiB, 67, P2, 1950 MHz, 9501 MHz, 318.97 W, 0x0000000000000000
2026/08/28 10:50:14.110, 0 %, 346 MiB, 60, P2, 1965 MHz, 9501 MHz, 141.77 W, 0x0000000000000000
2026/08/28 10:50:19.129, 100 %, 18082 MiB, 60, P2, 1965 MHz, 9501 MHz, 167.48 W, 0x0000000000000000
2026/08/28 10:50:24.153, 99 %, 18082 MiB, 60, P2, 1965 MHz, 9501 MHz, 166.58 W, 0x0000000000000000
2026/08/28 10:50:29.178, 47 %, 21778 MiB, 59, P2, 1965 MHz, 9501 MHz, 167.48 W, 0x0000000000000000
2026/08/28 10:50:34.197, 68 %, 21828 MiB, 64, P2, 1950 MHz, 9501 MHz, 280.15 W, 0x0000000000000000
2026/08/28 10:50:39.217, 68 %, 21828 MiB, 67, P2, 1950 MHz, 9501 MHz, 315.78 W, 0x0000000000000004
2026/08/28 10:50:44.236, 68 %, 21834 MiB, 67, P2, 1950 MHz, 9501 MHz, 309.52 W, 0x0000000000000004
2026/08/28 10:50:49.253, 67 %, 21834 MiB, 68, P2, 1935 MHz, 9501 MHz, 312.46 W, 0x0000000000000004
2026/08/28 10:50:54.275, 73 %, 21834 MiB, 69, P2, 1935 MHz, 9501 MHz, 320.73 W, 0x0000000000000004
2026/08/28 10:50:59.292, 77 %, 411 MiB, 67, P2, 1935 MHz, 9501 MHz, 304.90 W, 0x0000000000000004
2026/08/28 10:51:04.361, 0 %, 346 MiB, 62, P2, 1950 MHz, 9501 MHz, 170.03 W, 0x0000000000000000
2026/08/28 10:51:09.383, 100 %, 19044 MiB, 61, P2, 1950 MHz, 9501 MHz, 169.17 W, 0x0000000000000000
2026/08/28 10:51:14.408, 100 %, 19044 MiB, 61, P2, 1950 MHz, 9501 MHz, 168.66 W, 0x0000000000000000
2026/08/28 10:51:19.430, 75 %, 22286 MiB, 65, P2, 1950 MHz, 9501 MHz, 267.81 W, 0x0000000000000004
2026/08/28 10:51:24.448, 80 %, 22292 MiB, 62, P2, 1950 MHz, 9501 MHz, 204.98 W, 0x0000000000000000
2026/08/28 10:51:29.469, 77 %, 22292 MiB, 67, P2, 1950 MHz, 9501 MHz, 290.57 W, 0x0000000000000004
2026/08/28 10:51:34.489, 0 %, 82 MiB, 63, P0, 1950 MHz, 9751 MHz, 172.34 W, 0x0000000000000000
2026/08/28 10:51:39.508, 8 %, 20144 MiB, 59, P2, 1695 MHz, 9501 MHz, 133.65 W, 0x0000000000000000
2026/08/28 10:51:44.533, 100 %, 20144 MiB, 60, P2, 1950 MHz, 9501 MHz, 167.60 W, 0x0000000000000000
2026/08/28 10:51:49.558, 100 %, 20144 MiB, 60, P2, 1950 MHz, 9501 MHz, 167.09 W, 0x0000000000000000
2026/08/28 10:51:54.582, 78 %, 20816 MiB, 67, P2, 1950 MHz, 9501 MHz, 328.02 W, 0x0000000000000004
2026/08/28 10:51:59.601, 79 %, 20816 MiB, 68, P2, 1950 MHz, 9501 MHz, 332.98 W, 0x0000000000000004
2026/08/28 10:52:04.623, 76 %, 20820 MiB, 69, P2, 1935 MHz, 9501 MHz, 314.13 W, 0x0000000000000004
2026/08/28 10:52:09.645, 78 %, 20824 MiB, 67, P2, 1935 MHz, 9501 MHz, 303.24 W, 0x0000000000000004
2026/08/28 10:52:14.664, 78 %, 20824 MiB, 72, P2, 1935 MHz, 9501 MHz, 334.48 W, 0x0000000000000004
2026/08/28 10:52:19.683, 77 %, 20824 MiB, 72, P2, 1935 MHz, 9501 MHz, 336.47 W, 0x0000000000000004
2026/08/28 10:52:24.703, 0 %, 82 MiB, 66, P0, 1935 MHz, 9751 MHz, 172.75 W, 0x0000000000000000
2026/08/28 10:52:29.722, 0 %, 346 MiB, 62, P2, 1695 MHz, 9501 MHz, 147.44 W, 0x0000000000000000
2026/08/28 10:52:34.742, 100 %, 19044 MiB, 62, P2, 1950 MHz, 9501 MHz, 171.61 W, 0x0000000000000000
2026/08/28 10:52:39.765, 100 %, 19044 MiB, 61, P2, 1950 MHz, 9501 MHz, 170.22 W, 0x0000000000000000
2026/08/28 10:52:44.787, 77 %, 22286 MiB, 67, P2, 1950 MHz, 9501 MHz, 325.83 W, 0x0000000000000004
2026/08/28 10:52:49.808, 79 %, 22286 MiB, 68, P2, 1935 MHz, 9501 MHz, 293.43 W, 0x0000000000000004
2026/08/28 10:52:54.832, 99 %, 22292 MiB, 64, P2, 1935 MHz, 9501 MHz, 264.51 W, 0x0000000000000004
2026/08/28 10:52:59.856, 69 %, 22292 MiB, 67, P2, 1860 MHz, 9501 MHz, 300.57 W, 0x0000000000000004
2026/08/28 10:53:04.878, 76 %, 22292 MiB, 71, P2, 1935 MHz, 9501 MHz, 303.23 W, 0x0000000000000004
2026/08/28 10:53:09.896, 81 %, 22292 MiB, 72, P2, 1935 MHz, 9501 MHz, 325.94 W, 0x0000000000000004
2026/08/28 10:53:14.915, 6 %, 346 MiB, 62, P2, 1950 MHz, 9501 MHz, 160.02 W, 0x0000000000000000
2026/08/28 10:53:19.934, 100 %, 20144 MiB, 61, P2, 1950 MHz, 9501 MHz, 159.01 W, 0x0000000000000000
2026/08/28 10:53:24.957, 76 %, 20816 MiB, 67, P2, 1935 MHz, 9501 MHz, 296.00 W, 0x0000000000000000
2026/08/28 10:53:29.978, 78 %, 20824 MiB, 69, P2, 1935 MHz, 9501 MHz, 325.22 W, 0x0000000000000000
2026/08/28 10:53:34.999, 67 %, 20824 MiB, 66, P2, 1935 MHz, 9501 MHz, 268.20 W, 0x0000000000000004
2026/08/28 10:53:40.018, 0 %, 82 MiB, 63, P0, 1935 MHz, 9751 MHz, 165.11 W, 0x0000000000000000
2026/08/28 10:53:45.038, 100 %, 18082 MiB, 60, P2, 1950 MHz, 9501 MHz, 133.71 W, 0x0000000000000000
2026/08/28 10:53:50.059, 99 %, 18082 MiB, 60, P2, 1950 MHz, 9501 MHz, 157.34 W, 0x0000000000000000
2026/08/28 10:53:55.080, 69 %, 21828 MiB, 67, P2, 1935 MHz, 9501 MHz, 310.03 W, 0x0000000000000000
2026/08/28 10:54:00.100, 66 %, 21834 MiB, 68, P2, 1935 MHz, 9501 MHz, 309.19 W, 0x0000000000000000
2026/08/28 10:54:05.125, 67 %, 21834 MiB, 68, P2, 1935 MHz, 9501 MHz, 309.90 W, 0x0000000000000000
2026/08/28 10:54:10.153, 0 %, 82 MiB, 62, P3, 1935 MHz, 9751 MHz, 164.24 W, 0x0000000000000000
2026/08/28 10:54:15.180, 100 %, 19362 MiB, 61, P2, 1950 MHz, 9501 MHz, 154.87 W, 0x0000000000000000
2026/08/28 10:54:20.205, 100 %, 19362 MiB, 60, P2, 1950 MHz, 9501 MHz, 166.71 W, 0x0000000000000000
2026/08/28 10:54:25.228, 100 %, 19362 MiB, 60, P2, 1950 MHz, 9501 MHz, 165.54 W, 0x0000000000000000
2026/08/28 10:54:30.250, 82 %, 20768 MiB, 62, P2, 1950 MHz, 9501 MHz, 226.12 W, 0x0000000000000000
2026/08/28 10:54:35.268, 82 %, 20772 MiB, 62, P2, 1950 MHz, 9501 MHz, 220.74 W, 0x0000000000000000
2026/08/28 10:54:40.286, 85 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.82 W, 0x0000000000000000
2026/08/28 10:54:45.306, 82 %, 20772 MiB, 62, P2, 1950 MHz, 9501 MHz, 222.41 W, 0x0000000000000000
2026/08/28 10:54:50.326, 84 %, 20772 MiB, 62, P2, 1950 MHz, 9501 MHz, 222.65 W, 0x0000000000000000
2026/08/28 10:54:55.346, 85 %, 20772 MiB, 62, P2, 1950 MHz, 9501 MHz, 222.61 W, 0x0000000000000000
2026/08/28 10:55:00.366, 84 %, 20772 MiB, 62, P2, 1950 MHz, 9501 MHz, 222.72 W, 0x0000000000000000
2026/08/28 10:55:05.388, 83 %, 20774 MiB, 62, P2, 1950 MHz, 9501 MHz, 227.34 W, 0x0000000000000000
2026/08/28 10:55:10.409, 81 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.88 W, 0x0000000000000000
2026/08/28 10:55:15.429, 82 %, 20780 MiB, 61, P2, 1920 MHz, 9501 MHz, 217.96 W, 0x0000000000000004
2026/08/28 10:55:20.451, 84 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.93 W, 0x0000000000000000
2026/08/28 10:55:25.472, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 225.94 W, 0x0000000000000000
2026/08/28 10:55:30.502, 80 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.05 W, 0x0000000000000000
2026/08/28 10:55:35.523, 84 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 225.30 W, 0x0000000000000000
2026/08/28 10:55:40.542, 85 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 231.07 W, 0x0000000000000000
2026/08/28 10:55:45.572, 81 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 226.10 W, 0x0000000000000000
2026/08/28 10:55:50.593, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.23 W, 0x0000000000000000
2026/08/28 10:55:55.617, 84 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.36 W, 0x0000000000000000
2026/08/28 10:56:00.637, 82 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 223.08 W, 0x0000000000000000
2026/08/28 10:56:05.659, 38 %, 82 MiB, 61, P0, 1950 MHz, 9501 MHz, 197.15 W, 0x0000000000000000
2026/08/28 10:56:10.679, 34 %, 346 MiB, 59, P2, 1695 MHz, 9501 MHz, 159.22 W, 0x0000000000000000
2026/08/28 10:56:15.701, 99 %, 18082 MiB, 60, P2, 1950 MHz, 9501 MHz, 164.75 W, 0x0000000000000000
2026/08/28 10:56:20.727, 100 %, 18082 MiB, 59, P2, 1950 MHz, 9501 MHz, 163.83 W, 0x0000000000000000
2026/08/28 10:56:25.748, 70 %, 21828 MiB, 65, P2, 1950 MHz, 9501 MHz, 309.95 W, 0x0000000000000000
2026/08/28 10:56:30.769, 75 %, 21828 MiB, 66, P2, 1935 MHz, 9501 MHz, 317.23 W, 0x0000000000000000
2026/08/28 10:56:35.789, 69 %, 21830 MiB, 67, P2, 1935 MHz, 9501 MHz, 312.34 W, 0x0000000000000000
2026/08/28 10:56:40.809, 68 %, 21834 MiB, 67, P2, 1935 MHz, 9501 MHz, 279.86 W, 0x0000000000000000
2026/08/28 10:56:45.829, 69 %, 21834 MiB, 69, P2, 1935 MHz, 9501 MHz, 308.06 W, 0x0000000000000000
2026/08/28 10:56:50.852, 75 %, 21834 MiB, 70, P2, 1935 MHz, 9501 MHz, 289.68 W, 0x0000000000000000
2026/08/28 10:56:55.873, 0 %, 82 MiB, 64, P0, 1935 MHz, 9751 MHz, 173.18 W, 0x0000000000000000
2026/08/28 10:57:00.894, 100 %, 19362 MiB, 62, P2, 1950 MHz, 9501 MHz, 141.26 W, 0x0000000000000000
2026/08/28 10:57:05.916, 100 %, 19362 MiB, 61, P2, 1950 MHz, 9501 MHz, 163.55 W, 0x0000000000000000
2026/08/28 10:57:10.941, 84 %, 20768 MiB, 63, P2, 1950 MHz, 9501 MHz, 190.39 W, 0x0000000000000000
2026/08/28 10:57:15.961, 83 %, 20770 MiB, 63, P2, 1950 MHz, 9501 MHz, 211.45 W, 0x0000000000000000
2026/08/28 10:57:20.982, 83 %, 20770 MiB, 62, P2, 1950 MHz, 9501 MHz, 222.83 W, 0x0000000000000000
2026/08/28 10:57:26.004, 80 %, 20770 MiB, 63, P2, 1950 MHz, 9501 MHz, 222.70 W, 0x0000000000000000
2026/08/28 10:57:31.025, 83 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 223.79 W, 0x0000000000000000
2026/08/28 10:57:36.047, 84 %, 20778 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.92 W, 0x0000000000000000
2026/08/28 10:57:41.069, 76 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.99 W, 0x0000000000000000
2026/08/28 10:57:46.089, 84 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.61 W, 0x0000000000000000
2026/08/28 10:57:51.110, 83 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 216.04 W, 0x0000000000000000
2026/08/28 10:57:56.132, 82 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 226.04 W, 0x0000000000000000
2026/08/28 10:58:01.154, 81 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.07 W, 0x0000000000000000
2026/08/28 10:58:06.174, 85 %, 20052 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.09 W, 0x0000000000000000
2026/08/28 10:58:11.198, 0 %, 346 MiB, 60, P2, 1950 MHz, 9501 MHz, 164.05 W, 0x0000000000000000
2026/08/28 10:58:16.217, 99 %, 17618 MiB, 59, P2, 1950 MHz, 9501 MHz, 163.82 W, 0x0000000000000000
2026/08/28 10:58:21.243, 100 %, 17618 MiB, 59, P2, 1950 MHz, 9501 MHz, 161.59 W, 0x0000000000000000
2026/08/28 10:58:26.268, 67 %, 20276 MiB, 64, P2, 1950 MHz, 9501 MHz, 273.69 W, 0x0000000000000000
2026/08/28 10:58:31.297, 72 %, 20288 MiB, 65, P2, 1950 MHz, 9501 MHz, 257.73 W, 0x0000000000000000
2026/08/28 10:58:36.316, 64 %, 20288 MiB, 63, P2, 1935 MHz, 9501 MHz, 263.20 W, 0x0000000000000000
2026/08/28 10:58:41.336, 0 %, 82 MiB, 61, P0, 1935 MHz, 9751 MHz, 168.14 W, 0x0000000000000000
2026/08/28 10:58:46.356, 100 %, 17618 MiB, 58, P2, 1950 MHz, 9501 MHz, 130.86 W, 0x0000000000000000
2026/08/28 10:58:51.380, 100 %, 17618 MiB, 59, P2, 1950 MHz, 9501 MHz, 163.36 W, 0x0000000000000000
2026/08/28 10:58:56.403, 98 %, 18762 MiB, 59, P2, 1950 MHz, 9501 MHz, 163.72 W, 0x0000000000000000
2026/08/28 10:59:01.424, 70 %, 20276 MiB, 66, P2, 1950 MHz, 9501 MHz, 311.10 W, 0x0000000000000000
2026/08/28 10:59:06.443, 70 %, 20276 MiB, 66, P2, 1935 MHz, 9501 MHz, 307.41 W, 0x0000000000000000
2026/08/28 10:59:11.461, 68 %, 20288 MiB, 67, P2, 1935 MHz, 9501 MHz, 268.16 W, 0x0000000000000000
2026/08/28 10:59:16.480, 66 %, 20288 MiB, 67, P2, 1935 MHz, 9501 MHz, 279.25 W, 0x0000000000000000
2026/08/28 10:59:21.498, 68 %, 20288 MiB, 68, P2, 1935 MHz, 9501 MHz, 288.87 W, 0x0000000000000000
2026/08/28 10:59:26.518, 0 %, 82 MiB, 64, P0, 1935 MHz, 9751 MHz, 194.59 W, 0x0000000000000000
2026/08/28 10:59:31.537, 0 %, 346 MiB, 60, P2, 1695 MHz, 9501 MHz, 145.77 W, 0x0000000000000000
2026/08/28 10:59:36.558, 99 %, 17618 MiB, 61, P2, 1950 MHz, 9501 MHz, 166.90 W, 0x0000000000000000
2026/08/28 10:59:41.585, 100 %, 17618 MiB, 61, P2, 1950 MHz, 9501 MHz, 166.39 W, 0x0000000000000000
