ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/27 18:00:25.429, 78 %, 20824 MiB, 69, P2, 1935 MHz, 9501 MHz, 301.66 W, 0x0000000000000000
2026/08/27 18:00:30.450, 78 %, 20824 MiB, 73, P2, 1935 MHz, 9501 MHz, 341.84 W, 0x0000000000000000
2026/08/27 18:00:35.470, 0 %, 346 MiB, 64, P2, 1950 MHz, 9501 MHz, 171.38 W, 0x0000000000000000
2026/08/27 18:00:40.488, 99 %, 19362 MiB, 63, P2, 1950 MHz, 9501 MHz, 172.39 W, 0x0000000000000000
2026/08/27 18:00:45.513, 99 %, 19362 MiB, 62, P2, 1950 MHz, 9501 MHz, 171.34 W, 0x0000000000000000
2026/08/27 18:00:50.537, 0 %, 20766 MiB, 62, P2, 1950 MHz, 9501 MHz, 185.49 W, 0x0000000000000000
2026/08/27 18:00:55.556, 83 %, 20770 MiB, 63, P2, 1950 MHz, 9501 MHz, 226.88 W, 0x0000000000000000
2026/08/27 18:01:00.576, 85 %, 20774 MiB, 64, P2, 1950 MHz, 9501 MHz, 228.07 W, 0x0000000000000000
2026/08/27 18:01:05.596, 83 %, 20774 MiB, 64, P2, 1950 MHz, 9501 MHz, 229.25 W, 0x0000000000000000
2026/08/27 18:01:10.618, 83 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 231.51 W, 0x0000000000000004
2026/08/27 18:01:15.638, 82 %, 20774 MiB, 64, P2, 1950 MHz, 9501 MHz, 231.71 W, 0x0000000000000000
2026/08/27 18:01:20.661, 81 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 231.01 W, 0x0000000000000000
2026/08/27 18:01:25.681, 81 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 232.03 W, 0x0000000000000000
2026/08/27 18:01:30.701, 82 %, 20774 MiB, 64, P2, 1950 MHz, 9501 MHz, 229.90 W, 0x0000000000000000
2026/08/27 18:01:35.721, 85 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.65 W, 0x0000000000000000
2026/08/27 18:01:40.739, 83 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 229.93 W, 0x0000000000000000
2026/08/27 18:01:45.761, 85 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 235.79 W, 0x0000000000000004
2026/08/27 18:01:50.783, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 232.43 W, 0x0000000000000000
2026/08/27 18:01:55.806, 83 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.43 W, 0x0000000000000000
